,id,names,path,gender,face_score
320197,320197,Timothy Olyphant,49/nm0648249_rm4009662464_1968-5-20_2007.jpg,1.0,6.196557580851577
184791,184791,Simon Cowell,62/nm1101562_rm3947338496_1959-10-7_2002.jpg,1.0,6.1960857897143296
331156,331156,Ansel Elgort,65/nm5052065_rm3037458944_1994-3-14_2015.jpg,1.0,6.195729772010419
256109,256109,Dwayne Johnson,05/nm0425005_rm1661662208_1972-5-2_2015.jpg,1.0,6.1929932646185915
140445,140445,Will Arnett,15/nm0004715_rm3731727872_1970-5-4_2003.jpg,1.0,6.192796549707808
288820,288820,Jeremy Matthew Smith,29/nm4535029_rm2443952128_1992-4-22_2014.jpg,1.0,6.192707825989398
346612,346612,Ryan Guzman,28/nm4554428_rm1131981312_1987-9-21_2012.jpg,1.0,6.192087144166615
137330,137330,Marc Shaiman,99/nm0003299_rm1139316736_1959-10-22_2007.jpg,1.0,6.190660708597972
170987,170987,Joe Roth,87/nm0005387_rm1698860800_1948-6-13_2010.jpg,1.0,6.190351444545133
332928,332928,Hayden Christensen,89/nm0159789_rm2867959808_1981-4-19_2001.jpg,1.0,6.188312588195869
309572,309572,Kodi Smit-McPhee,46/nm2240346_rm3103041536_1996-6-13_2012.jpg,1.0,6.188072716456468
399297,399297,Kunal Nayyar,98/nm2471798_rm3472384_1981-4-30_2015.jpg,1.0,6.187610010026756
104531,104531,Lukas Haas,05/nm0001305_rm3132852736_1976-4-16_2008.jpg,1.0,6.1875567204893205
38016,38016,Mark Wahlberg,42/nm0000242_rm3849296640_1971-6-5_2007.jpg,1.0,6.186977531353901
286015,286015,Matthew McNulty,13/nm2439913_rm1995085056_1982-12-14_2008.jpg,1.0,6.1867267180926
406779,406779,Javier Beltrán,14/nm2779214_rm1995085056_1983-5-18_2008.jpg,1.0,6.1867267180926
104804,104804,John Hannah,14/nm0001314_rm3559307776_1962-4-23_2011.jpg,1.0,6.186473559800915
368611,368611,Jay Harrington,80/nm0364280_rm4287953664_1971-11-15_2014.jpg,1.0,6.186237413712195
298009,298009,Rainn Wilson,88/nm0933988_rm1012906752_1966-1-20_2010.jpg,1.0,6.183864293926498
231134,231134,Victor Rasuk,59/nm0711559_rm2759235072_1984-1-15_2008.jpg,1.0,6.183222504293239
281161,281161,Topher Grace,10/nm0333410_rm445166592_1978-7-12_2012.jpg,1.0,6.183178470271473
335441,335441,Jesse Eisenberg,86/nm0251986_rm60284416_1983-10-5_2013.jpg,1.0,6.181969381088075
331900,331900,Richard Chaves,20/nm0154520_rm2910701568_1951-10-9_1985.jpg,1.0,6.181949625262546
420177,420177,Thomas Mann,38/nm3287038_rm2021307904_1991-9-27_2012.jpg,1.0,6.181153725570039
218731,218731,Johnny Simmons,47/nm2215447_rm1771878400_1986-11-28_2011.jpg,1.0,6.18058292491527
362089,362089,Chris Henry Coffey,50/nm0168850_rm1747040256_1971-5-1_2010.jpg,1.0,6.180547718695955
237058,237058,Chris Warren,03/nm0912703_rm3809253120_1990-1-15_2008.jpg,1.0,6.180242915518985
440927,440927,Nicholas D'Agosto,00/nm0194900_rm2082127360_1980-4-17_2011.jpg,1.0,6.180123045879666
427319,427319,Austin Butler,21/nm2581521_rm229170432_1991-8-17_2013.jpg,1.0,6.1779659910105345
185082,185082,Josh Radnor,40/nm1102140_rm2845225472_1974-7-29_2005.jpg,1.0,6.177668994976733
349471,349471,Sebastian Stan,21/nm1659221_rm2841443328_1982-8-13_2015.jpg,1.0,6.177550347829808
221552,221552,James Wolk,45/nm2312345_rm1563601408_1985-3-22_2012.jpg,1.0,6.176445708017491
269494,269494,Ben Whishaw,10/nm0924210_rm3339240960_1980-10-14_2014.jpg,1.0,6.176106233585669
184877,184877,Mitchel Musso,53/nm1102053_rm4103641344_1991-7-9_2006.jpg,1.0,6.1708750123981595
336381,336381,Ethan Embry,21/nm0256121_rm2949683456_1978-6-13_1998.jpg,1.0,6.168807555584759
165867,165867,Frankie Muniz,60/nm0005260_rm1557240576_1985-12-5_2003.jpg,1.0,6.167587231975175
136932,136932,Bobby Edner,10/nm0002810_rm1189714688_1988-10-5_2006.jpg,1.0,6.167176276432317
124210,124210,Alan Ruck,88/nm0001688_rm1256170496_1956-7-1_1986.jpg,1.0,6.165956532801931
127250,127250,Jimmy Smits,51/nm0001751_rm621198080_1955-7-9_2005.jpg,1.0,6.1651146604850275
329250,329250,Sacha Baron Cohen,87/nm0056187_rm2372639488_1971-10-13_2007.jpg,1.0,6.165085634291815
407066,407066,Stuart Townsend,04/nm0870204_rm3796473600_1972-12-15_2008.jpg,1.0,6.163678722625129
302733,302733,Chris Harrison,43/nm1047343_rm2853293568_1971-7-26_2003.jpg,1.0,6.163599030760052
306946,306946,Rockmond Dunbar,70/nm0241870_rm3671579904_1973-1-11_2008.jpg,1.0,6.163373023346579
251900,251900,Kit Harington,85/nm3229685_rm2793778944_1986-12-26_2012.jpg,1.0,6.162636040217428
38579,38579,Denzel Washington,43/nm0000243_rm909872640_1954-12-28_1993.jpg,1.0,6.161336581663513
132533,132533,Michael York,68/nm0001868_rm1852553728_1942-3-27_1977.jpg,1.0,6.160714001745013
356679,356679,Jimmy,12/nm2955212_rm918420992_1946-11-19_2014.jpg,1.0,6.159842418541455
420156,420156,Jamie Blackley,01/nm3284401_rm4010524672_1991-7-8_2014.jpg,1.0,6.159477892454609
16255,16255,Harrison Ford,48/nm0000148_rm1319212544_1942-7-13_2008.jpg,1.0,6.158668092085588
278604,278604,Kenny Doughty,10/nm0234910_rm2036505344_1981-0-0_2001.jpg,1.0,6.158555521219808
332365,332365,John Cho,26/nm0158626_rm1297265152_1972-6-16_2011.jpg,1.0,6.157802198238071
283126,283126,Ryan Pinkston,35/nm1331735_rm3576470016_1988-2-8_2005.jpg,1.0,6.156296396417014
302375,302375,John Krokidas,65/nm1045865_rm1370545152_1973-10-1_2013.jpg,1.0,6.156212779068719
295009,295009,Jim Sturgess,43/nm0836343_rm101548288_1978-5-16_2010.jpg,1.0,6.155172588129621
333561,333561,Zachary Levi,48/nm1157048_rm3782779904_1980-9-29_2013.jpg,1.0,6.154465809648354
178472,178472,Harland Williams,58/nm0005558_rm1672583936_1962-11-14_2002.jpg,1.0,6.153803542287947
187830,187830,David Diaan,95/nm0205795_rm1122798848_1959-4-12_2008.jpg,1.0,6.153670506285929
363926,363926,Will Estes,78/nm0261678_rm3641423104_1978-10-21_2010.jpg,1.0,6.152320743836686
98427,98427,Kevin Dillon,43/nm0001143_rm964336384_1965-8-19_2004.jpg,1.0,6.150572994142437
424444,424444,Jerry Ferrara,96/nm1483196_rm964336384_1979-11-25_2004.jpg,1.0,6.150572994142437
339031,339031,Bill Hader,78/nm0352778_rm3929069056_1978-6-7_2014.jpg,1.0,6.149363954417274
437524,437524,Bertrand Bonello,74/nm0094274_rm3756248832_1968-9-11_2014.jpg,1.0,6.149079914054117
344136,344136,Scott Marshall,67/nm0551167_rm2574818048_1969-1-17_2006.jpg,1.0,6.148563034732626
323606,323606,Matt Smith,02/nm1741002_rm1547680256_1982-10-28_2005.jpg,1.0,6.147738986444475
92348,92348,Jim Caviezel,29/nm0001029_rm2309593088_1968-9-26_2005.jpg,1.0,6.146778545850529
166498,166498,Alessandro Nivola,73/nm0005273_rm2636421888_1972-6-28_2007.jpg,1.0,6.146522169600162
326118,326118,Tom Wood,52/nm0940052_rm456297984_1963-4-19_1997.jpg,1.0,6.143513076227233
364735,364735,Jimmy Fallon,22/nm0266422_rm1530436352_1974-9-19_2005.jpg,1.0,6.142807058791169
402420,402420,Simon Pegg,08/nm0670408_rm148424448_1970-2-14_2014.jpg,1.0,6.141793896952976
276660,276660,Matthew Gray Gubler,57/nm1131557_rm2366814976_1980-3-9_2011.jpg,1.0,6.140149608449946
307772,307772,Danny Dyer,05/nm0245705_rm3717634560_1977-7-24_2006.jpg,1.0,6.139960381494415
39671,39671,Bruce Willis,46/nm0000246_rm3549939968_1955-3-19_1985.jpg,1.0,6.139096063159244
419434,419434,Matthew Morrison,62/nm1285162_rm3610742016_1978-10-30_2009.jpg,1.0,6.139064986483041
402998,402998,Kal Penn,80/nm0671980_rm1263710720_1977-4-23_2011.jpg,1.0,6.1386908005914185
188557,188557,Rodrigo De la Serna,04/nm0209404_rm1821805568_1976-4-18_2004.jpg,1.0,6.137587239859527
374229,374229,Darius McCrary,02/nm0566902_rm1585432576_1976-5-1_1989.jpg,1.0,6.135344842953537
130094,130094,Reginald VelJohnson,17/nm0001817_rm1585432576_1952-8-16_1989.jpg,1.0,6.135344842953537
172811,172811,Henry Simmons,31/nm0005431_rm2776865536_1970-7-1_2007.jpg,1.0,6.133978836642703
57268,57268,Curtis Hanson,36/nm0000436_rm92441856_1945-3-24_2007.jpg,1.0,6.133852672740184
33630,33630,Will Smith,26/nm0000226_rm1439166976_1968-9-25_2015.jpg,1.0,6.13326115679038
43001,43001,Alec Baldwin,85/nm0000285_rm3989673984_1958-4-3_2005.jpg,1.0,6.13306804665453
287260,287260,Madhavan,56/nm0534856_rm1030403584_1970-6-1_2012.jpg,1.0,6.132785749746839
196856,196856,Harry Lennix,15/nm0502015_rm541170432_1964-11-16_2005.jpg,1.0,6.132421034785143
450912,450912,Jimi Mistry,93/nm0592993_rm1057004288_1973-0-0_2004.jpg,1.0,6.131837828667673
220754,220754,Scott Mechlowicz,09/nm1310709_rm3087637248_1981-1-17_2004.jpg,1.0,6.129364601451744
425120,425120,Chris Messina,49/nm0582149_rm1887415040_1974-8-11_2012.jpg,1.0,6.129032616192677
242170,242170,Michael Angarano,00/nm0029400_rm1328388864_1987-12-3_2005.jpg,1.0,6.129030095980912
182304,182304,Chace Crawford,00/nm2003700_rm355374080_1985-7-18_2008.jpg,1.0,6.125991467580301
217983,217983,Daniel Cudmore,36/nm1214436_rm4239432448_1981-1-20_2003.jpg,1.0,6.123649729321801
149689,149689,Oded Fehr,12/nm0004912_rm1120770304_1970-11-23_2005.jpg,1.0,6.123167181579754
233200,233200,Cory Monteith,42/nm1719342_rm2328735744_1982-5-11_2011.jpg,1.0,6.122332792850236
429871,429871,Dustin Milligan,20/nm1682420_rm2328735744_1985-7-28_2011.jpg,1.0,6.122332792850236
46116,46116,Gabriel Byrne,21/nm0000321_rm3793722112_1950-5-12_2005.jpg,1.0,6.122026594534523
119709,119709,Barry Pepper,08/nm0001608_rm460358656_1970-4-4_2010.jpg,1.0,6.120375805347287
401866,401866,Kanye West,90/nm1577190_rm1513658880_1977-6-8_2006.jpg,1.0,6.1186898304918795
209007,209007,Jeremy Lin,52/nm4907752_rm2467028736_1988-8-23_2013.jpg,1.0,6.117552620340133
151034,151034,Troy Garity,49/nm0004949_rm1680710144_1973-7-7_2003.jpg,1.0,6.11653633460504
61791,61791,Robert Sean Leonard,94/nm0000494_rm138918400_1969-2-28_1991.jpg,1.0,6.1163804815282035
95574,95574,Henry Czerny,89/nm0001089_rm3170670848_1959-2-8_2006.jpg,1.0,6.115811478228892
275354,275354,Freddy Rodríguez,85/nm0135585_rm2818021376_1975-1-17_2006.jpg,1.0,6.115413772958569
7064,7064,Steve Buscemi,14/nm0000114_rm631282432_1957-12-13_2006.jpg,1.0,6.115335273027161
421137,421137,John Hillerman,16/nm0384916_rm3017656576_1932-12-20_1980.jpg,1.0,6.114055533403868
154042,154042,Tony Hawk,00/nm0005000_rm3826759168_1968-5-12_2012.jpg,1.0,6.113851045875525
272226,272226,Miguel Arteta,08/nm0037708_rm1998032384_1965-0-0_2009.jpg,1.0,6.113418811027161
292354,292354,Joe Rogan,79/nm0736579_rm561235968_1967-8-11_1995.jpg,1.0,6.11333604769197
448905,448905,Hugh Laurie,02/nm0491402_rm3978544384_1959-6-11_2015.jpg,1.0,6.112696803097811
109836,109836,Ben Kingsley,26/nm0001426_rm1893827072_1943-12-31_2010.jpg,1.0,6.112575511037135
233088,233088,Jackson Rathbone,52/nm1717152_rm2327547392_1984-12-21_2009.jpg,1.0,6.112049520992566
386052,386052,Misha Collins,57/nm0172557_rm14211840_1974-8-20_2005.jpg,1.0,6.110267518584865
404728,404728,Joe Jonas,38/nm2679438_rm1084460800_1989-8-15_2010.jpg,1.0,6.110086798137349
185788,185788,Anthony Mackie,01/nm1107001_rm1490089472_1978-9-23_2015.jpg,1.0,6.108929311850311
184691,184691,Ash Christian,81/nm1101381_rm4057962752_1985-1-16_2006.jpg,1.0,6.108555447301514
124821,124821,Michael Schoeffling,06/nm0001706_rm3140073984_1960-12-10_1990.jpg,1.0,6.107415443188381
119959,119959,Matthew Perry,12/nm0001612_rm1530846208_1969-8-19_1994.jpg,1.0,6.106815174947733
428865,428865,Michael Pitt,56/nm0685856_rm4078016256_1981-4-10_2008.jpg,1.0,6.106663578442774
214701,214701,Michael Bublé,26/nm0117826_rm2581571840_1975-9-9_2011.jpg,1.0,6.1044736369904395
27620,27620,Mike Myers,96/nm0000196_rm1403683328_1963-5-25_2010.jpg,1.0,6.10402426876122
197385,197385,Logan Lerman,67/nm0503567_rm851816960_1992-1-19_2012.jpg,1.0,6.10365047446847
284609,284609,Gabe Kaplan,41/nm0438241_rm2607204352_1945-3-31_1975.jpg,1.0,6.10280632121305
213309,213309,Grey Damon,64/nm3012064_rm3976051712_1987-9-24_2011.jpg,1.0,6.102522345282399
214785,214785,James Buckley,17/nm0118617_rm2304543488_1987-8-14_2008.jpg,1.0,6.102477128800013
400722,400722,Ryan McPartlin,31/nm0574131_rm2139199488_1975-7-3_2005.jpg,1.0,6.102430062040616
458092,458092,Eddie Vedder,41/nm0891641_rm1726520064_1964-12-23_2007.jpg,1.0,6.101873479437215
446324,446324,Nicholas Hoult,58/nm0396558_rm1766040064_1989-12-7_2013.jpg,1.0,6.10180961483177
112465,112465,Matt LeBlanc,55/nm0001455_rm2566511872_1967-7-25_1994.jpg,1.0,6.100124348939377
283465,283465,Goran Kostic,52/nm1336552_rm727692032_1971-11-18_2011.jpg,1.0,6.099452709897959
389564,389564,Tom Felton,57/nm0271657_rm1947323904_1987-9-22_2012.jpg,1.0,6.098938248976199
303014,303014,Emun Elliott,70/nm2047170_rm1947323904_1983-11-28_2012.jpg,1.0,6.098938248976199
334396,334396,Jeff Nichols,72/nm2158772_rm2255533312_1978-12-7_2012.jpg,1.0,6.098744380069071
251795,251795,Nikita Bogolyubov,14/nm3223614_rm3741758464_1983-4-14_2012.jpg,1.0,6.097940206109812
50282,50282,Loren Dean,63/nm0000363_rm3493039616_1969-7-31_1999.jpg,1.0,6.097900044519754
170686,170686,Ray Romano,80/nm0005380_rm935827456_1957-12-21_2006.jpg,1.0,6.093568045786143
117970,117970,Edward Norton,70/nm0001570_rm87358464_1969-8-18_2015.jpg,1.0,6.0926429120233045
4119,4119,Dan Aykroyd,01/nm0000101_rm270634496_1952-7-1_1990.jpg,1.0,6.091912137634224
286692,286692,Seth MacFarlane,35/nm0532235_rm3996101888_1973-10-26_2013.jpg,1.0,6.091865631237717
447077,447077,Sean Paul,62/nm1391062_rm285448704_1973-1-9_2006.jpg,1.0,6.090778572075188
342983,342983,Luke Kirby,86/nm0456186_rm2327622656_1978-6-21_2011.jpg,1.0,6.089735160048463
277524,277524,Patrick Mölleken,80/nm2138080_rm4001605120_1993-9-27_2011.jpg,1.0,6.088078600406845
422365,422365,Joshua Gomez,27/nm1382427_rm3087109888_1975-11-20_2007.jpg,1.0,6.0875630173179545
12261,12261,Robert De Niro,34/nm0000134_rm2557785600_1943-8-17_2012.jpg,1.0,6.0875444145820845
307847,307847,Guillermo Díaz,85/nm0246585_rm2784339712_1975-0-0_2012.jpg,1.0,6.0875294700194695
414405,414405,James Cosmo,20/nm0181920_rm3742282240_1948-5-24_2010.jpg,1.0,6.086993854618125
403723,403723,Brian Pettifer,48/nm0678648_rm3742282240_1953-0-0_2010.jpg,1.0,6.086993854618125
362332,362332,Martin Compston,94/nm1161994_rm3742282240_1984-5-8_2010.jpg,1.0,6.086993854618125
320991,320991,Zach Callison,31/nm2642131_rm747621376_1997-10-23_2014.jpg,1.0,6.086448578377929
224374,224374,Jon Heder,47/nm1417647_rm2702082048_1977-10-26_2010.jpg,1.0,6.0860773505370585
342571,342571,Richard Kind,36/nm0454236_rm498774272_1956-11-22_2011.jpg,1.0,6.084130740250076
236925,236925,Fred Ward,42/nm0911542_rm3497105664_1942-12-30_2002.jpg,1.0,6.084014162540533
366375,366375,Jon Favreau,63/nm0269463_rm1282905856_1966-10-19_2008.jpg,1.0,6.082200872018133
353626,353626,Eddie Kaye Thomas,76/nm0858776_rm1583320832_1980-10-31_2010.jpg,1.0,6.080722610517842
294860,294860,Michael Stuhlbarg,21/nm0836121_rm1611122176_1968-7-5_2010.jpg,1.0,6.079583355590712
48592,48592,Macaulay Culkin,46/nm0000346_rm3889470208_1980-8-26_2004.jpg,1.0,6.079385875608256
454622,454622,Freddie Prinze,05/nm0697905_rm3898984448_1954-6-22_1974.jpg,1.0,6.079327843625124
259054,259054,George Lopez,64/nm0520064_rm512662272_1961-4-23_2002.jpg,1.0,6.077312453759156
373149,373149,James McAvoy,15/nm0564215_rm2672269824_1979-4-21_2007.jpg,1.0,6.076883125050994
171598,171598,Ben Savage,99/nm0005399_rm1679923712_1980-9-13_1999.jpg,1.0,6.07687408196776
338045,338045,David Lyons,17/nm2256017_rm1397468416_1976-4-16_2012.jpg,1.0,6.07668882577304
271895,271895,Fred Armisen,88/nm0035488_rm1686680576_1966-12-4_2012.jpg,1.0,6.074759593980865
158351,158351,Jeffrey Katzenberg,76/nm0005076_rm3108936448_1950-12-21_2000.jpg,1.0,6.073944664777523
441718,441718,Hugh Dancy,15/nm0199215_rm607033856_1975-6-19_2007.jpg,1.0,6.0737606422969375
340261,340261,Jon Hamm,16/nm0358316_rm1471793152_1971-3-10_2007.jpg,1.0,6.073219855940123
435980,435980,Matthew Weiner,06/nm1980806_rm1471793152_1965-6-29_2007.jpg,1.0,6.073219855940123
334701,334701,Jake Johnson,26/nm2159926_rm3666059264_1978-5-28_2013.jpg,1.0,6.073213101197475
291511,291511,Craig Robinson,97/nm0732497_rm3761959424_1971-10-25_2015.jpg,1.0,6.070833182014528
134711,134711,Will Ferrell,71/nm0002071_rm181050112_1967-7-16_2001.jpg,1.0,6.070681188610494
341428,341428,Dev Patel,62/nm2353862_rm1851388672_1990-4-23_2015.jpg,1.0,6.0706240267572555
383304,383304,Rafi Gavron,69/nm1969169_rm2711464448_1989-6-24_2012.jpg,1.0,6.070376812837892
377772,377772,Alexander Payne,47/nm0668247_rm2137237248_1961-2-10_2013.jpg,1.0,6.069596860646603
392708,392708,David Henrie,08/nm1273708_rm1416272384_1989-7-11_2007.jpg,1.0,6.068634067778031
163969,163969,Tim McGraw,10/nm0005210_rm537588224_1967-5-1_2015.jpg,1.0,6.067931875190052
263925,263925,Matthew Rhys,29/nm0722629_rm898625792_1974-11-8_2013.jpg,1.0,6.066243466482803
164739,164739,Breckin Meyer,27/nm0005227_rm3655505920_1974-5-7_1998.jpg,1.0,6.065698839890908
61202,61202,Ang Lee,87/nm0000487_rm1382525952_1954-10-23_2012.jpg,1.0,6.064655073189545
459381,459381,Mike Erwin,37/nm0991437_rm1655871488_1978-8-31_2005.jpg,1.0,6.064569722890899
417709,417709,Grégory Fitoussi,81/nm0280081_rm1961074944_1976-8-13_2013.jpg,1.0,6.0632900245208425
299756,299756,Mark Hengst,17/nm1936317_rm263701248_1964-3-7_2014.jpg,1.0,6.063173874425774
368276,368276,Tom Hardy,66/nm0362766_rm3164384000_1977-9-15_2012.jpg,1.0,6.063121500096123
43446,43446,Christian Bale,88/nm0000288_rm3164384000_1974-1-30_2012.jpg,1.0,6.063121500096123
168912,168912,Freddie Prinze Jr.,27/nm0005327_rm3249379328_1976-3-8_2005.jpg,1.0,6.062194584606738
444241,444241,Patrick Fugit,78/nm0297578_rm2140977152_1982-10-27_2011.jpg,1.0,6.061266901163146
439692,439692,Rory Culkin,12/nm0191412_rm2555556864_1989-7-21_2011.jpg,1.0,6.0591465691660025
42388,42388,Hank Azaria,79/nm0000279_rm1273923584_1964-4-25_2009.jpg,1.0,6.058644559699599
275625,275625,Steve Carell,97/nm0136797_rm2375522048_1962-8-16_2008.jpg,1.0,6.057961228210234
271451,271451,Judd Apatow,76/nm0031976_rm449815552_1967-12-6_2013.jpg,1.0,6.057771177873386
347968,347968,David Oyelowo,48/nm0654648_rm608022272_1976-4-1_2012.jpg,1.0,6.057710840067152
416420,416420,Joseph Cross,00/nm0189200_rm608022272_1986-5-28_2012.jpg,1.0,6.057710840067152
356658,356658,Liam Hemsworth,13/nm2955013_rm656258560_1990-1-13_2012.jpg,1.0,6.057134925409732
308879,308879,Josh Hutcherson,88/nm1242688_rm656258560_1992-10-12_2012.jpg,1.0,6.057134925409732
350178,350178,Caleb Landry Jones,77/nm2655177_rm4122719488_1989-12-7_2012.jpg,1.0,6.056770536007003
422391,422391,Nathan Tyson,94/nm1382694_rm4189952768_1985-1-10_2003.jpg,1.0,6.05675072227579
166410,166410,Thomas Ian Nicholas,72/nm0005272_rm2087033344_1980-7-10_2003.jpg,1.0,6.056656587763313
229758,229758,James Murray,25/nm0615025_rm750762752_1975-1-22_2011.jpg,1.0,6.0558752013412755
315337,315337,Israel Broussard,52/nm3441152_rm853255936_1994-8-22_2013.jpg,1.0,6.055775253819326
20703,20703,Anthony Hopkins,64/nm0000164_rm3693577472_1937-12-31_2011.jpg,1.0,6.052878322932567
260614,260614,Colin O'Donoghue,40/nm1524440_rm3693577472_1981-1-26_2011.jpg,1.0,6.052878322932567
59935,59935,Timothy Hutton,59/nm0000459_rm3398693632_1960-8-16_2015.jpg,1.0,6.052133150862504
324306,324306,Nick Swardson,10/nm0841910_rm4294818816_1976-10-9_2011.jpg,1.0,6.051795120427945
319404,319404,Yuji Okumoto,85/nm0645785_rm1944557568_1959-4-20_2005.jpg,1.0,6.051647153012488
183451,183451,Jesse Bradford,38/nm0103038_rm4269709824_1979-5-28_2005.jpg,1.0,6.048787648072146
430823,430823,Ryan Seacrest,35/nm0780435_rm1104516864_1974-12-24_2002.jpg,1.0,6.048766912635575
270952,270952,David Archuleta,26/nm2924626_rm1104516864_1990-12-28_2002.jpg,1.0,6.048766912635575
355089,355089,David Zayas,82/nm0953882_rm3407344384_1962-8-15_2015.jpg,1.0,6.048601280952605
320454,320454,Roshon Fegan,86/nm1640086_rm417106688_1991-10-6_2009.jpg,1.0,6.0485752652835
242597,242597,Sam Witwer,29/nm1022429_rm472624384_1977-10-20_2011.jpg,1.0,6.048173407072246
194113,194113,Sam Huntington,34/nm0403134_rm472624384_1982-4-1_2011.jpg,1.0,6.048173407072246
190478,190478,Johnny Galecki,59/nm0301959_rm1466226432_1975-4-30_2007.jpg,1.0,6.046489715955543
395872,395872,Jon Hurwitz,58/nm1375358_rm2248381952_1977-11-15_2008.jpg,1.0,6.045302307840549
52802,52802,Robert Duvall,80/nm0000380_rm344100096_1931-1-5_2007.jpg,1.0,6.044498323868336
76910,76910,James Spader,52/nm0000652_rm1629478656_1960-2-7_2004.jpg,1.0,6.043932360339993
369887,369887,Rich Sommer,60/nm1360860_rm1387907072_1978-2-2_2007.jpg,1.0,6.042303136868378
27406,27406,Bill Murray,95/nm0000195_rm2139527936_1950-9-21_2003.jpg,1.0,6.042137932383121
140235,140235,Marc Anthony,11/nm0004711_rm2329063936_1968-9-16_2012.jpg,1.0,6.04194110406395
137404,137404,James Mangold,06/nm0003506_rm3872692224_1963-12-16_2005.jpg,1.0,6.0411504145646795
396672,396672,Kiowa Gordon,42/nm3377042_rm955511040_1990-3-25_2014.jpg,1.0,6.040628019932226
437402,437402,Matt Bomer,89/nm0093589_rm3828937216_1977-10-11_2015.jpg,1.0,6.039491189188879
268513,268513,Dominic West,35/nm0922035_rm1491073024_1969-10-15_2014.jpg,1.0,6.039443194617901
388376,388376,Joel Kinnaman,78/nm1172478_rm1179382528_1979-11-25_2015.jpg,1.0,6.038727906189698
301990,301990,Patrick Baladi,46/nm0049346_rm2205653248_1971-0-0_2007.jpg,1.0,6.038057554989929
259088,259088,Phil Lord,88/nm0520488_rm2918380288_1975-7-12_2015.jpg,1.0,6.037422113648645
418599,418599,Will Forte,82/nm0287182_rm2918380288_1970-6-17_2015.jpg,1.0,6.037422113648645
426355,426355,Christopher Miller,87/nm0588087_rm2918380288_1975-9-23_2015.jpg,1.0,6.037422113648645
17606,17606,Richard Gere,52/nm0000152_rm1981517312_1949-8-31_1984.jpg,1.0,6.037278845266476
203166,203166,Robert Pulcini,01/nm0700301_rm1922873344_1964-8-24_2011.jpg,1.0,6.037173948495531
181424,181424,Dominic Cooper,41/nm1002641_rm304253184_1978-6-2_2009.jpg,1.0,6.036875289230186
438384,438384,Ye Liu,82/nm1091782_rm624596480_1978-3-23_2007.jpg,1.0,6.036873426379877
122290,122290,Aidan Quinn,44/nm0001644_rm624596480_1959-3-8_2007.jpg,1.0,6.036873426379877
277612,277612,Brandon P Bell,34/nm3133334_rm1005573888_1985-1-13_2014.jpg,1.0,6.036699347533446
277621,277621,Shahriyar Latifzadeh,53/nm3137953_rm1007471616_1979-3-22_2013.jpg,1.0,6.035262016124494
148338,148338,Taye Diggs,75/nm0004875_rm4026724864_1971-1-2_2015.jpg,1.0,6.035170354716888
353835,353835,Miles Heizer,28/nm1851028_rm1706663936_1994-5-16_2010.jpg,1.0,6.0338229963143295
127782,127782,Nick Stahl,63/nm0001763_rm237345280_1979-12-5_2003.jpg,1.0,6.033085734418998
225462,225462,Cody Linley,63/nm0512963_rm1658426368_1989-11-20_2005.jpg,1.0,6.032367465958672
344201,344201,Joshua Marston,58/nm0551358_rm2372180736_1968-8-13_2004.jpg,1.0,6.031303429269308
417402,417402,Adam Lambert,38/nm2189338_rm3280178688_1982-1-29_2009.jpg,1.0,6.030585015202062
314363,314363,Jack McBrayer,13/nm1442113_rm795644928_1973-5-27_2006.jpg,1.0,6.029952078109317
271593,271593,Avi Arad,96/nm0032696_rm1217829376_1948-8-0_2007.jpg,1.0,6.02938474349734
216789,216789,Thomas Dekker,81/nm0215281_rm1336579840_1987-12-28_2002.jpg,1.0,6.029055922055649
415385,415385,Daniel Craig,19/nm0185819_rm3058807296_1968-3-2_2012.jpg,1.0,6.028990749358532
457049,457049,Troy Gentile,30/nm1795630_rm4177504000_1993-10-27_2013.jpg,1.0,6.028797088314406
288440,288440,Jaden Smith,23/nm1535523_rm2209135104_1998-7-8_2011.jpg,1.0,6.02782920089178
342903,342903,Nikolai Kinski,95/nm0455895_rm2570438144_1976-7-30_2006.jpg,1.0,6.027395492568075
47330,47330,Don Cheadle,32/nm0000332_rm1660139008_1964-11-29_2012.jpg,1.0,6.02639675855607
300560,300560,Brian Avery,11/nm0043011_rm3341780224_1940-7-13_1967.jpg,1.0,6.025883936500254
194837,194837,Michael Imperioli,84/nm0408284_rm3832647168_1966-3-26_2009.jpg,1.0,6.025724494430808
26353,26353,Ewan McGregor,91/nm0000191_rm429915648_1971-3-31_2014.jpg,1.0,6.025329088937613
430436,430436,Colton Haynes,62/nm2686262_rm3624530944_1988-7-13_2015.jpg,1.0,6.023953146520623
150388,150388,Ben Foster,36/nm0004936_rm1118151168_1980-10-29_2013.jpg,1.0,6.021362454365398
301656,301656,Simon Baker,32/nm0048932_rm2879358208_1969-7-30_2001.jpg,1.0,6.0204655405821415
93241,93241,Dabney Coleman,56/nm0001056_rm2879358208_1932-1-3_2001.jpg,1.0,6.0204655405821415
368116,368116,Chris Hardwick,34/nm0362534_rm3645549824_1971-11-23_2012.jpg,1.0,6.0199916726523774
178179,178179,Victor Webster,43/nm0005543_rm154512640_1973-2-7_2012.jpg,1.0,6.019178088778388
370799,370799,Macklemore,67/nm5362567_rm828823808_1983-6-19_2013.jpg,1.0,6.018570923452087
